0.00240278	0.00281939	0.00319896	0.0035419	0.00384911	0.00412195	0.00436234	0.00457259	0.00475547	0.0049142	0.00505235	0.00517381	0.00528269	0.00541141	0.00554326	0.00571551	0.00598918	0.00636645	0.00688943	0.00759203	0.00849879	0.00962197	0.0109613	0.0125025	0.0142191	0.0160719	0.018012	0.0199825	0.021922	0.0237668	0.0254552	0.0269299	0.0281415	0.0290502	0.0296286	0.0298619	0.0297498	0.0293049	0.0285525	0.0275295	0.0262815	0.0248608	0.0233242	0.0217296	0.0201344	0.0185923	0.0171519	0.0158541	0.0147326	0.0138118	0.0131067	0.012624	0.0123613	0.0123093	0.0124516	0.0127677	0.0132327	0.0138199	0.0145009	0.0152482	0.0160349	0.016836	0.0176294	0.0183958	0.0191194	0.0197877	0.0203915	0.020925	0.0213854	0.0217724	0.0220882	0.0223365	0.022523	0.022654	0.0227368	0.0227792	0.022789	0.0227793	0.0227634	0.0227424	0.0227233	0.0227018	0.0226799	0.0226574	0.0226345	0.0226126	0.0225922	0.022574	0.0225586	0.0225467	0.0225356	0.0225276	0.0225196	0.0225151	0.0225096	0.022507	0.0225061	0.0225037	0.0225061	0.022507	0.0225096	0.0225151	0.0225196	0.0225276	0.0225356	0.0225467	0.0225586	0.022574	0.0225922	0.0226126	0.0226345	0.0226574	0.0226799	0.0227018	0.0227233	0.0227424	0.0227634	0.0227793	0.022789	0.0227792	0.0227368	0.022654	0.022523	0.0223365	0.0220882	0.0217724	0.0213854	0.020925	0.0203915	0.0197877	0.0191194	0.0183958	0.0176294	0.016836	0.0160349	0.0152482	0.0145009	0.0138199	0.0132327	0.0127677	0.0124516	0.0123093	0.0123613	0.012624	0.0131067	0.0138118	0.0147326	0.0158541	0.0171519	0.0185923	0.0201344	0.0217296	0.0233242	0.0248608	0.0262815	0.0275295	0.0285525	0.0293049	0.0297498	0.0298619	0.0296286	0.0290502	0.0281415	0.0269299	0.0254552	0.0237668	0.021922	0.0199825	0.018012	0.0160719	0.0142191	0.0125025	0.0109613	0.00962197	0.00849879	0.00759203	0.00688943	0.00636645	0.00598918	0.00571551	0.00554326	0.00541141	0.00528269	0.00517381	0.00505235	0.0049142	0.00475547	0.00457259	0.00436234	0.00412195	0.00384911	0.0035419	0.00319896	0.00281939	0.00240278
0.00316722	0.00354258	0.00388069	0.00418255	0.00444961	0.00468388	0.00488784	0.00506439	0.00521689	0.00534906	0.00546495	0.0055688	0.00566515	0.00578572	0.00591953	0.00610949	0.00643144	0.00688452	0.00750835	0.008332	0.00937405	0.0106396	0.0121198	0.0137922	0.015621	0.017559	0.0195502	0.0215317	0.0234382	0.0252039	0.0267675	0.0280744	0.0290797	0.0297506	0.0300679	0.0300269	0.0296376	0.028923	0.0279198	0.0266739	0.0252393	0.0236755	0.022044	0.020406	0.018819	0.0173356	0.0160008	0.0148509	0.013913	0.0132034	0.0127297	0.0124893	0.0124716	0.0126588	0.0130277	0.0135506	0.0141973	0.0149369	0.0157379	0.0165709	0.0174085	0.0182262	0.0190031	0.0197223	0.0203707	0.0209391	0.0214223	0.0218179	0.0221271	0.0223534	0.0225027	0.0225821	0.0226002	0.0225662	0.0224898	0.0223812	0.0222497	0.0221379	0.0220473	0.0219568	0.0218868	0.0218175	0.0217514	0.0216879	0.021627	0.0215712	0.0215202	0.021477	0.0214416	0.0214134	0.0213883	0.0213687	0.0213536	0.0213411	0.0213308	0.0213247	0.0213209	0.0213186	0.0213209	0.0213247	0.0213308	0.0213411	0.0213536	0.0213687	0.0213883	0.0214134	0.0214416	0.021477	0.0215202	0.0215712	0.021627	0.0216879	0.0217514	0.0218175	0.0218868	0.0219568	0.0220473	0.0221379	0.0222497	0.0223812	0.0224898	0.0225662	0.0226002	0.0225821	0.0225027	0.0223534	0.0221271	0.0218179	0.0214223	0.0209391	0.0203707	0.0197223	0.0190031	0.0182262	0.0174085	0.0165709	0.0157379	0.0149369	0.0141973	0.0135506	0.0130277	0.0126588	0.0124716	0.0124893	0.0127297	0.0132034	0.013913	0.0148509	0.0160008	0.0173356	0.018819	0.020406	0.022044	0.0236755	0.0252393	0.0266739	0.0279198	0.028923	0.0296376	0.0300269	0.0300679	0.0297506	0.0290797	0.0280744	0.0267675	0.0252039	0.0234382	0.0215317	0.0195502	0.017559	0.015621	0.0137922	0.0121198	0.0106396	0.00937405	0.008332	0.00750835	0.00688452	0.00643144	0.00610949	0.00591953	0.00578572	0.00566515	0.0055688	0.00546495	0.00534906	0.00521689	0.00506439	0.00488784	0.00468388	0.00444961	0.00418255	0.00388069	0.00354258	0.00316722
0.00388244	0.00421597	0.00451269	0.00477417	0.00500254	0.00520036	0.00537069	0.00551705	0.0056433	0.00575361	0.00585244	0.00594444	0.0060345	0.00615565	0.00630111	0.00652109	0.00690714	0.00745117	0.00818847	0.00914307	0.0103262	0.011735	0.0133516	0.0151447	0.0170696	0.0190717	0.0210878	0.0230505	0.0248915	0.0265449	0.0279508	0.0290593	0.0298317	0.0302436	0.0302857	0.0299642	0.0292998	0.0283275	0.0270935	0.025653	0.0240683	0.022404	0.0207249	0.0190933	0.0175657	0.0161912	0.0150096	0.0140505	0.0133326	0.0128634	0.0126412	0.0126541	0.0128828	0.0133011	0.0138787	0.0145819	0.015376	0.0162263	0.0171002	0.0179673	0.0188007	0.0195781	0.0202808	0.0208954	0.0214126	0.0218275	0.0221387	0.022349	0.0224635	0.0224896	0.0224367	0.0223157	0.022138	0.0219155	0.0216603	0.0213839	0.0210977	0.0208749	0.0207039	0.0205386	0.0204141	0.0202942	0.0201808	0.0200737	0.0199733	0.0198817	0.0197984	0.0197293	0.0196731	0.0196272	0.0195878	0.0195561	0.0195335	0.0195129	0.0194978	0.0194876	0.0194807	0.019479	0.0194807	0.0194876	0.0194978	0.0195129	0.0195335	0.0195561	0.0195878	0.0196272	0.0196731	0.0197293	0.0197984	0.0198817	0.0199733	0.0200737	0.0201808	0.0202942	0.0204141	0.0205386	0.0207039	0.0208749	0.0210977	0.0213839	0.0216603	0.0219155	0.022138	0.0223157	0.0224367	0.0224896	0.0224635	0.022349	0.0221387	0.0218275	0.0214126	0.0208954	0.0202808	0.0195781	0.0188007	0.0179673	0.0171002	0.0162263	0.015376	0.0145819	0.0138787	0.0133011	0.0128828	0.0126541	0.0126412	0.0128634	0.0133326	0.0140505	0.0150096	0.0161912	0.0175657	0.0190933	0.0207249	0.022404	0.0240683	0.025653	0.0270935	0.0283275	0.0292998	0.0299642	0.0302857	0.0302436	0.0298317	0.0290593	0.0279508	0.0265449	0.0248915	0.0230505	0.0210878	0.0190717	0.0170696	0.0151447	0.0133516	0.011735	0.0103262	0.00914307	0.00818847	0.00745117	0.00690714	0.00652109	0.00630111	0.00615565	0.0060345	0.00594444	0.00585244	0.00575361	0.0056433	0.00551705	0.00537069	0.00520036	0.00500254	0.00477417	0.00451269	0.00421597	0.00388244
0.00454728	0.00483915	0.0050953	0.00531796	0.00550984	0.00567408	0.00581437	0.00593472	0.00603945	0.00613321	0.00622081	0.00630728	0.0063978	0.00652866	0.0066957	0.006958	0.00742363	0.00807251	0.00893465	0.0100276	0.0113548	0.0129044	0.0146495	0.0165493	0.018551	0.0205924	0.0226048	0.0245169	0.0262592	0.0277668	0.0289838	0.0298658	0.0303827	0.0305196	0.0302783	0.0296765	0.028747	0.0275356	0.0260985	0.0244997	0.0228071	0.0210895	0.0194136	0.0178404	0.0164233	0.0152061	0.0142213	0.0134896	0.0130204	0.0128116	0.0128509	0.0131167	0.0135809	0.0142098	0.0149659	0.015811	0.0167066	0.0176164	0.0185068	0.0193487	0.020117	0.0207924	0.0213604	0.0218117	0.0221418	0.0223508	0.0224424	0.0224237	0.0223045	0.0220963	0.0218122	0.0214661	0.0210723	0.020645	0.0201979	0.0197443	0.0192961	0.0189581	0.0187042	0.0184624	0.0182823	0.018111	0.0179499	0.0177987	0.0176586	0.0175309	0.0174151	0.0173203	0.0172434	0.0171797	0.0171262	0.0170827	0.0170523	0.0170242	0.0170042	0.0169897	0.0169799	0.0169786	0.0169799	0.0169897	0.0170042	0.0170242	0.0170523	0.0170827	0.0171262	0.0171797	0.0172434	0.0173203	0.0174151	0.0175309	0.0176586	0.0177987	0.0179499	0.018111	0.0182823	0.0184624	0.0187042	0.0189581	0.0192961	0.0197443	0.0201979	0.020645	0.0210723	0.0214661	0.0218122	0.0220963	0.0223045	0.0224237	0.0224424	0.0223508	0.0221418	0.0218117	0.0213604	0.0207924	0.020117	0.0193487	0.0185068	0.0176164	0.0167066	0.015811	0.0149659	0.0142098	0.0135809	0.0131167	0.0128509	0.0128116	0.0130204	0.0134896	0.0142213	0.0152061	0.0164233	0.0178404	0.0194136	0.0210895	0.0228071	0.0244997	0.0260985	0.0275356	0.028747	0.0296765	0.0302783	0.0305196	0.0303827	0.0298658	0.0289838	0.0277668	0.0262592	0.0245169	0.0226048	0.0205924	0.018551	0.0165493	0.0146495	0.0129044	0.0113548	0.0100276	0.00893465	0.00807251	0.00742363	0.006958	0.0066957	0.00652866	0.0063978	0.00630728	0.00622081	0.00613321	0.00603945	0.00593472	0.00581437	0.00567408	0.00550984	0.00531796	0.0050953	0.00483915	0.00454728
0.00516154	0.0054126	0.00562974	0.00581581	0.00597409	0.00610838	0.00622288	0.00632207	0.00641072	0.00649384	0.00657661	0.00666434	0.00676233	0.00691221	0.00711082	0.00742747	0.00798758	0.00875375	0.00975004	0.0109863	0.0124575	0.0141421	0.016004	0.0179933	0.020049	0.0221022	0.0240798	0.0259084	0.0275183	0.0288479	0.0298468	0.0304781	0.0307213	0.0305731	0.030047	0.0291729	0.0279957	0.0265715	0.0249663	0.0232507	0.0214976	0.0197779	0.0181577	0.016695	0.0154377	0.0144219	0.0136712	0.0131964	0.0129957	0.0130561	0.0133549	0.0138608	0.0145373	0.015343	0.0162358	0.017173	0.0181143	0.019023	0.0198667	0.0206183	0.0212569	0.0217671	0.0221395	0.0223703	0.0224606	0.0224159	0.0222454	0.0219609	0.0215766	0.0211083	0.0205722	0.0199853	0.0193639	0.018724	0.0180805	0.0174479	0.0168382	0.0163861	0.0160512	0.0157349	0.0155007	0.0152798	0.0150728	0.0148795	0.0147014	0.0145392	0.0143926	0.0142735	0.0141772	0.0140965	0.0140297	0.0139755	0.0139372	0.0139024	0.0138775	0.0138589	0.0138466	0.0138451	0.0138466	0.0138589	0.0138775	0.0139024	0.0139372	0.0139755	0.0140297	0.0140965	0.0141772	0.0142735	0.0143926	0.0145392	0.0147014	0.0148795	0.0150728	0.0152798	0.0155007	0.0157349	0.0160512	0.0163861	0.0168382	0.0174479	0.0180805	0.018724	0.0193639	0.0199853	0.0205722	0.0211083	0.0215766	0.0219609	0.0222454	0.0224159	0.0224606	0.0223703	0.0221395	0.0217671	0.0212569	0.0206183	0.0198667	0.019023	0.0181143	0.017173	0.0162358	0.015343	0.0145373	0.0138608	0.0133549	0.0130561	0.0129957	0.0131964	0.0136712	0.0144219	0.0154377	0.016695	0.0181577	0.0197779	0.0214976	0.0232507	0.0249663	0.0265715	0.0279957	0.0291729	0.030047	0.0305731	0.0307213	0.0304781	0.0298468	0.0288479	0.0275183	0.0259084	0.0240798	0.0221022	0.020049	0.0179933	0.016004	0.0141421	0.0124575	0.0109863	0.00975004	0.00875375	0.00798758	0.00742747	0.00711082	0.00691221	0.00676233	0.00666434	0.00657661	0.00649384	0.00641072	0.00632207	0.00622288	0.00610838	0.00597409	0.00581581	0.00562974	0.0054126	0.00516154
0.00572557	0.00593746	0.00611791	0.00627038	0.0063988	0.00650751	0.00660115	0.00668466	0.0067632	0.0068421	0.00692681	0.00702282	0.00713548	0.00731388	0.00755418	0.007937	0.00860529	0.00949965	0.0106367	0.0120187	0.0136302	0.0154408	0.0174043	0.019462	0.0215458	0.0235811	0.0254913	0.0272027	0.0286474	0.0297689	0.0305233	0.030884	0.0308413	0.0304041	0.0295989	0.028468	0.0270678	0.0254648	0.0237325	0.0219474	0.0201852	0.0185167	0.017005	0.0157029	0.0146504	0.0138743	0.0133873	0.0131888	0.013265	0.0135915	0.0141351	0.0148553	0.0157077	0.016645	0.017621	0.0185906	0.0195135	0.0203538	0.0210825	0.0216763	0.0221193	0.0224019	0.0225209	0.0224787	0.0222825	0.0219438	0.021477	0.0208992	0.0202286	0.0194847	0.0186865	0.0178533	0.017003	0.0161527	0.015318	0.0145132	0.0137508	0.0131923	0.0127819	0.0123972	0.0121136	0.0118472	0.0115987	0.0113675	0.0111553	0.0109623	0.0107885	0.0106476	0.010534	0.0104387	0.0103595	0.0102966	0.0102507	0.0102103	0.0101808	0.0101588	0.0101447	0.0101424	0.0101447	0.0101588	0.0101808	0.0102103	0.0102507	0.0102966	0.0103595	0.0104387	0.010534	0.0106476	0.0107885	0.0109623	0.0111553	0.0113675	0.0115987	0.0118472	0.0121136	0.0123972	0.0127819	0.0131923	0.0137508	0.0145132	0.015318	0.0161527	0.017003	0.0178533	0.0186865	0.0194847	0.0202286	0.0208992	0.021477	0.0219438	0.0222825	0.0224787	0.0225209	0.0224019	0.0221193	0.0216763	0.0210825	0.0203538	0.0195135	0.0185906	0.017621	0.016645	0.0157077	0.0148553	0.0141351	0.0135915	0.013265	0.0131888	0.0133873	0.0138743	0.0146504	0.0157029	0.017005	0.0185167	0.0201852	0.0219474	0.0237325	0.0254648	0.0270678	0.028468	0.0295989	0.0304041	0.0308413	0.030884	0.0305233	0.0297689	0.0286474	0.0272027	0.0254913	0.0235811	0.0215458	0.019462	0.0174043	0.0154408	0.0136302	0.0120187	0.0106367	0.00949965	0.00860529	0.007937	0.00755418	0.00731388	0.00713548	0.00702282	0.00692681	0.0068421	0.0067632	0.00668466	0.00660115	0.00650751	0.0063988	0.00627038	0.00611791	0.00593746	0.00572557
0.00624074	0.0064158	0.0065626	0.00668524	0.00678819	0.00687629	0.00695455	0.00702839	0.00710327	0.00718477	0.00727853	0.00739007	0.00752478	0.00774124	0.00803279	0.00849282	0.0092815	0.0103127	0.011595	0.0131214	0.0148667	0.0167903	0.0188366	0.020939	0.0230223	0.0250079	0.0268174	0.0283781	0.0296263	0.0305118	0.0310001	0.0310754	0.0307407	0.0300179	0.0289467	0.0275821	0.0259909	0.0242493	0.0224368	0.0206339	0.0189162	0.0173523	0.0160004	0.0149049	0.0140965	0.0135903	0.0133869	0.0134726	0.0138215	0.0143985	0.0151589	0.0160547	0.0170342	0.0180465	0.019042	0.0199761	0.0208099	0.0215108	0.0220542	0.0224227	0.022607	0.0226039	0.0224177	0.0220575	0.0215373	0.0208744	0.0200886	0.0192015	0.0182354	0.0172123	0.016154	0.015081	0.0140121	0.0129646	0.011954	0.0109939	0.0100958	0.00944447	0.00896879	0.0085256	0.00820043	0.00789583	0.00761263	0.00735001	0.00710961	0.00689159	0.00669549	0.00653686	0.00640895	0.00630236	0.00621309	0.00614361	0.00609115	0.00604661	0.00601318	0.00598872	0.00597366	0.00596986	0.00597366	0.00598872	0.00601318	0.00604661	0.00609115	0.00614361	0.00621309	0.00630236	0.00640895	0.00653686	0.00669549	0.00689159	0.00710961	0.00735001	0.00761263	0.00789583	0.00820043	0.0085256	0.00896879	0.00944447	0.0100958	0.0109939	0.011954	0.0129646	0.0140121	0.015081	0.016154	0.0172123	0.0182354	0.0192015	0.0200886	0.0208744	0.0215373	0.0220575	0.0224177	0.0226039	0.022607	0.0224227	0.0220542	0.0215108	0.0208099	0.0199761	0.019042	0.0180465	0.0170342	0.0160547	0.0151589	0.0143985	0.0138215	0.0134726	0.0133869	0.0135903	0.0140965	0.0149049	0.0160004	0.0173523	0.0189162	0.0206339	0.0224368	0.0242493	0.0259909	0.0275821	0.0289467	0.0300179	0.0307407	0.0310754	0.0310001	0.0305118	0.0296263	0.0283781	0.0268174	0.0250079	0.0230223	0.020939	0.0188366	0.0167903	0.0148667	0.0131214	0.011595	0.0103127	0.0092815	0.00849282	0.00803279	0.00774124	0.00752478	0.00739007	0.00727853	0.00718477	0.00710327	0.00702839	0.00695455	0.00687629	0.00678819	0.00668524	0.0065626	0.0064158	0.00624074
0.00670902	0.00685035	0.00696731	0.00706455	0.00714708	0.0072201	0.00728909	0.00735976	0.00743781	0.00752906	0.00763915	0.00777357	0.00793763	0.00820128	0.00855315	0.00910062	0.0100203	0.0111945	0.0126238	0.0142902	0.016159	0.0181792	0.0202866	0.0224065	0.0244587	0.0263613	0.0280366	0.0294143	0.0304368	0.0310623	0.0312676	0.0310488	0.0304227	0.0294252	0.028109	0.026541	0.0247982	0.0229639	0.0211225	0.0193554	0.0177365	0.0163295	0.0151845	0.0143362	0.0138029	0.0135869	0.0136751	0.0140409	0.0146458	0.0154432	0.0163796	0.0173995	0.0184464	0.0194666	0.0204107	0.0212357	0.0219062	0.0223952	0.0226842	0.0227636	0.0226313	0.0222923	0.0217587	0.0210466	0.0201766	0.0191721	0.0180581	0.0168596	0.0156024	0.0143107	0.0130077	0.011714	0.0104487	0.00922839	0.00806726	0.00697796	0.00597009	0.00524535	0.00471908	0.00423127	0.00387488	0.00354194	0.00323321	0.00294792	0.0026873	0.00245163	0.00224012	0.00206893	0.00193112	0.00181703	0.00172078	0.0016471	0.00158964	0.00154279	0.00150635	0.00148028	0.00146476	0.00145945	0.00146476	0.00148028	0.00150635	0.00154279	0.00158964	0.0016471	0.00172078	0.00181703	0.00193112	0.00206893	0.00224012	0.00245163	0.0026873	0.00294792	0.00323321	0.00354194	0.00387488	0.00423127	0.00471908	0.00524535	0.00597009	0.00697796	0.00806726	0.00922839	0.0104487	0.011714	0.0130077	0.0143107	0.0156024	0.0168596	0.0180581	0.0191721	0.0201766	0.0210466	0.0217587	0.0222923	0.0226313	0.0227636	0.0226842	0.0223952	0.0219062	0.0212357	0.0204107	0.0194666	0.0184464	0.0173995	0.0163796	0.0154432	0.0146458	0.0140409	0.0136751	0.0135869	0.0138029	0.0143362	0.0151845	0.0163295	0.0177365	0.0193554	0.0211225	0.0229639	0.0247982	0.026541	0.028109	0.0294252	0.0304227	0.0310488	0.0312676	0.0310623	0.0304368	0.0294143	0.0280366	0.0263613	0.0244587	0.0224065	0.0202866	0.0181792	0.016159	0.0142902	0.0126238	0.0111945	0.0100203	0.00910062	0.00855315	0.00820128	0.00793763	0.00777357	0.00763915	0.00752906	0.00743781	0.00735976	0.00728909	0.0072201	0.00714708	0.00706455	0.00696731	0.00685035	0.00670902
0.00713324	0.00724465	0.00733624	0.00741321	0.00748088	0.00754493	0.0076112	0.00768556	0.00777398	0.00788224	0.00801596	0.00818054	0.00838102	0.00870065	0.00912153	0.00976549	0.0108243	0.0121454	0.0137196	0.0155187	0.0174972	0.0195944	0.0217374	0.0238454	0.0258341	0.0276204	0.0291283	0.0302925	0.0310636	0.0314099	0.0313205	0.0308057	0.0298964	0.0286424	0.0271094	0.0253754	0.0235261	0.0216499	0.0198337	0.0181574	0.0166906	0.0154894	0.0145928	0.0140237	0.0137867	0.0138696	0.0142452	0.0148733	0.0157033	0.0166778	0.0177366	0.018818	0.0198627	0.0208166	0.0216327	0.0222721	0.0227051	0.022912	0.0228826	0.0226159	0.0221184	0.0214044	0.0204932	0.0194088	0.0181782	0.0168301	0.0153934	0.0138969	0.0123681	0.0108327	0.00931358	0.00783131	0.00640375	0.00504601	0.00377022	0.00258654	0.00150255	0.000729179	0.00017105	-0.000344081	-0.000718827	-0.00106805	-0.00139099	-0.00168823	-0.00195944	-0.00220395	-0.00242275	-0.00260002	-0.00274239	-0.00285976	-0.00295906	-0.00303445	-0.00309471	-0.00314176	-0.00317985	-0.00320655	-0.00322201	-0.00322851	-0.00322201	-0.00320655	-0.00317985	-0.00314176	-0.00309471	-0.00303445	-0.00295906	-0.00285976	-0.00274239	-0.00260002	-0.00242275	-0.00220395	-0.00195944	-0.00168823	-0.00139099	-0.00106805	-0.000718827	-0.000344081	0.00017105	0.000729179	0.00150255	0.00258654	0.00377022	0.00504601	0.00640375	0.00783131	0.00931358	0.0108327	0.0123681	0.0138969	0.0153934	0.0168301	0.0181782	0.0194088	0.0204932	0.0214044	0.0221184	0.0226159	0.0228826	0.022912	0.0227051	0.0222721	0.0216327	0.0208166	0.0198627	0.018818	0.0177366	0.0166778	0.0157033	0.0148733	0.0142452	0.0138696	0.0137867	0.0140237	0.0145928	0.0154894	0.0166906	0.0181574	0.0198337	0.0216499	0.0235261	0.0253754	0.0271094	0.0286424	0.0298964	0.0308057	0.0313205	0.0314099	0.0310636	0.0302925	0.0291283	0.0276204	0.0258341	0.0238454	0.0217374	0.0195944	0.0174972	0.0155187	0.0137196	0.0121454	0.0108243	0.00976549	0.00912153	0.00870065	0.00838102	0.00818054	0.00801596	0.00788224	0.00777398	0.00768556	0.0076112	0.00754493	0.00748088	0.00741321	0.00733624	0.00724465	0.00713324
0.0075169	0.00760291	0.0076743	0.00773659	0.00779553	0.00785717	0.00792757	0.00801279	0.00811882	0.00825136	0.00841596	0.00861776	0.00886142	0.00924521	0.00974289	0.0104907	0.0116944	0.0131635	0.0148776	0.016798	0.0188688	0.02102	0.0231712	0.025236	0.0271277	0.0287642	0.0300731	0.0309963	0.0314941	0.0315472	0.0311582	0.0303525	0.0291756	0.0276911	0.0259768	0.0241205	0.0222145	0.0203507	0.0186152	0.0170842	0.0158193	0.0148664	0.0142522	0.0139847	0.0140537	0.0144316	0.0150766	0.0159349	0.0169453	0.0180421	0.019158	0.0202283	0.0211937	0.0220027	0.0226117	0.0229893	0.0231138	0.0229744	0.0225709	0.0219118	0.0210134	0.0198987	0.0185955	0.0171346	0.015549	0.0138716	0.0121348	0.0103695	0.00860399	0.00686375	0.00517121	0.00354511	0.0020009	0.000550871	-0.000794959	-0.0020303	-0.00314984	-0.00394245	-0.00451094	-0.00503316	-0.00541142	-0.00576281	-0.00608708	-0.00638411	-0.00665481	-0.00689828	-0.00711541	-0.00729132	-0.00743224	-0.00754824	-0.00764609	-0.0077205	-0.00778072	-0.00782605	-0.00786385	-0.00789022	-0.00790524	-0.00791219	-0.00790524	-0.00789022	-0.00786385	-0.00782605	-0.00778072	-0.0077205	-0.00764609	-0.00754824	-0.00743224	-0.00729132	-0.00711541	-0.00689828	-0.00665481	-0.00638411	-0.00608708	-0.00576281	-0.00541142	-0.00503316	-0.00451094	-0.00394245	-0.00314984	-0.0020303	-0.000794959	0.000550871	0.0020009	0.00354511	0.00517121	0.00686375	0.00860399	0.0103695	0.0121348	0.0138716	0.015549	0.0171346	0.0185955	0.0198987	0.0210134	0.0219118	0.0225709	0.0229744	0.0231138	0.0229893	0.0226117	0.0220027	0.0211937	0.0202283	0.019158	0.0180421	0.0169453	0.0159349	0.0150766	0.0144316	0.0140537	0.0139847	0.0142522	0.0148664	0.0158193	0.0170842	0.0186152	0.0203507	0.0222145	0.0241205	0.0259768	0.0276911	0.0291756	0.0303525	0.0311582	0.0315472	0.0314941	0.0309963	0.0300731	0.0287642	0.0271277	0.025236	0.0231712	0.02102	0.0188688	0.016798	0.0148776	0.0131635	0.0116944	0.0104907	0.00974289	0.00924521	0.00886142	0.00861776	0.00841596	0.00825136	0.00811882	0.00801279	0.00792757	0.00785717	0.00779553	0.00773659	0.0076743	0.00760291	0.0075169
